Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift
0ca36367-7680-4b1a-9ccb-3bc2c8e08707,Outcall,Order Related,Delayed,Good job ??,5e4458a2-baca-415b-90e0-fca31147686b,,02/08/2023 19:10,02/08/2023 19:18,02-Aug-23,,,,,Pamela Robinson,Madison Kim,Emily Chen,>90,Split
47add826-7ed4-4c77-81b6-d05b8d167788,Inbound,Order Related,Order status enquiry,,84c82ee3-e960-4703-8cf7-872465cbeda6,28/07/2023 08:18,01/08/2023 17:58,01/08/2023 18:49,01-Aug-23,VIDISHA,Books & General merchandise,755.0,,Laura Farmer,Nathan Patel,Michael Lee,>90,Afternoon
1fb5aec3-577f-4f0b-8d66-590f6ad6ddd8,Inbound,Returns,Fraudulent User,,b348386b-a4d7-4467-8a1d-a76b711a6834,,02/08/2023 01:08,02/08/2023 01:19,02-Aug-23,,,,,Micheal Wagner,Aiden Patel,John Smith,>90,Evening
59a96a82-ce8d-43c7-a6a9-53df5d588f12,Inbound,Order Related,Invoice request,,50ac4191-79c7-42f3-8fb6-e5868dae13a2,15/07/2023 14:29,01/08/2023 17:57,01/08/2023 17:58,01-Aug-23,BILASPUR,Electronics,108490.0,,Todd Bennett,Carter Park,Jennifer Nguyen,On Job Training,Evening
2f1c3ccf-e547-48d6-8769-8f6d5abbbb24,Inbound,Returns,Return request,,74214472-0d71-4c91-b513-467eaf531647,29/07/2023 00:06,01/08/2023 09:15,01/08/2023 09:18,01-Aug-23,LUCKNOW,Electronics,1699.0,,Timothy Huff,Aiden Patel,John Smith,>90,Morning
4d711c43-5379-42a3-933e-0403a6174195,Inbound,Order Related,Order status enquiry,,4b188e46-7ea1-4dcb-b831-b6d8c2315a76,,01/08/2023 12:01,01/08/2023 12:06,01-Aug-23,,,,,Gregory Davenport,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening
3d169456-403f-4235-bc28-892e7923c98f,Inbound,Returns,Missing,,043806a3-bfed-4ff3-b307-5b558b95d5fe,,01/08/2023 16:14,01/08/2023 16:17,01-Aug-23,,,,,Luis Ramsey,Noah Patel,Emily Chen,>90,Afternoon
b982cab0-b990-4c5d-b655-8e4fae6640df,Inbound,Refund Related,Refund Related Issues,,79cacb8f-ad72-472e-8621-db2ceea3aedb,,02/08/2023 05:01,02/08/2023 05:05,02-Aug-23,,,,,Anthony Cook,Noah Patel,Michael Lee,31-60,Night
df05afa2-2086-4f93-9d9d-05baef75c116,Inbound,Returns,Reverse Pickup Enquiry,,0670f928-226e-4524-bc17-a4452863143f,,02/08/2023 19:08,02/08/2023 20:55,02-Aug-23,,,,,Elizabeth Brown,Brayden Wong,Michael Lee,>90,Afternoon
03ab49a5-fc68-4773-aace-abc3653e4325,Inbound,Product Queries,Product Specific Information,,cb4b9115-6d3f-4938-981c-412f6d4c739b,,01/08/2023 11:01,01/08/2023 11:11,01-Aug-23,,,,,Jared Scott,Zoe Yamamoto,William Kim,On Job Training,Morning
fa759242-bffc-4ccc-8794-ab98b4189376,Inbound,Payments related,Payment related Queries,,f1298517-4a7b-4b14-b290-0aa893dbab4d,,01/08/2023 22:40,01/08/2023 23:01,01-Aug-23,,,,,Debbie Johnson,Emily Yamashita,Michael Lee,>90,Morning
097ac60d-195b-4302-9195-c60f594f92c2,Inbound,Order Related,Order status enquiry,,4042a9d3-cdcc-43b4-994a-6feef6454997,,02/08/2023 16:00,02/08/2023 16:04,02-Aug-23,,,,,Theresa Wilson,Emma Park,John Smith,31-60,Afternoon
4e9bc0f3-e7a4-4b57-9dca-25568ad03a4a,Inbound,Returns,Reverse Pickup Enquiry,Happy ,30f67483-70e0-4867-af9c-3295e81de565,,01/08/2023 18:34,01/08/2023 18:53,01-Aug-23,,,,,Lorraine Smith,Carter Park,Jennifer Nguyen,On Job Training,Evening
c4906244-b98b-4961-bd8b-721bd8fbeec1,Outcall,Cancellation,Return cancellation,  happy costumer support ,f31eaea1-b18c-4c67-85f1-0f91ed2ded83,,01/08/2023 18:46,01/08/2023 18:56,01-Aug-23,,,,,Dillon Miller,Mason Gupta,Olivia Tan,0-30,Morning
de327835-abf8-447f-8fab-ba532bb1be9e,Inbound,Returns,Product related Issues,,29be6cef-288a-4228-a146-23bce5f905fd,,02/08/2023 22:10,02/08/2023 22:11,02-Aug-23,,,,,Paul Ryan,Elijah Yamaguchi,John Smith,>90,Evening
4c9db950-04ce-47dc-83f8-2f6aab211290,Inbound,Product Queries,Product Specific Information,,0b709399-e760-444f-8bfe-8a7f60dcf72a,,31/07/2023 15:31,01/08/2023 08:45,01-Aug-23,,,,,Kelly Martin,Aiden Patel,John Smith,>90,Morning
9daf92d6-3101-470a-912a-e7f39f749a6a,Inbound,Feedback,UnProfessional Behaviour,,ca0c2ef3-f010-4e7e-9e95-832c290c4e2b,,01/08/2023 18:05,01/08/2023 18:08,01-Aug-23,,,,,Rebecca Thomas,Madison Kim,Michael Lee,31-60,Evening
1bcc137f-b2cc-4a81-b3fa-38a30fba4292,Outcall,Refund Related,Refund Related Issues,,1bfa8b0c-28ef-429a-a339-071dfbe54d4a,,01/08/2023 21:57,01/08/2023 21:59,01-Aug-23,,,,,David Garcia,Sophia Sato,John Smith,>90,Split
cf08d537-1ace-4639-a685-b4b4c5251d3d,Outcall,Order Related,Delayed,U cal display ur customers support number4 help any customers problem But no display customers care number,a8b0bc4c-6a86-4951-8dcb-e88fdcc6a72c,26/07/2023 20:13,31/07/2023 19:46,01/08/2023 11:16,01-Aug-23,PURNIA,Mobile,9999.0,,Dakota Collins,Logan Lee,Emily Chen,61-90,Evening
ed280cbf-79ad-4487-b0fe-7a864fdc799e,Inbound,Cancellation,Not Needed,,cc85c1d8-1863-4fcd-9490-f7c878dd7798,29/07/2023 14:53,31/07/2023 18:04,01/08/2023 01:11,01-Aug-23,KOLKATA,Books & General merchandise,64.0,,Amanda Brown,Emily Yamashita,John Smith,>90,Morning
d1c9d849-88a6-4ec1-90e6-ba6a6b6862d7,Email,Returns,Reverse Pickup Enquiry,,d8a0a447-ec92-4859-a988-3997ec5331ca,16/07/2023 19:10,01/08/2023 13:03,01/08/2023 14:35,01-Aug-23,MIRZAPUR,Electronics,332.0,,Brett Smith,Dylan Kim,Michael Lee,>90,Morning
a77af3a3-2481-4a3c-b18c-8f1f1c18d4ba,Inbound,Returns,Reverse Pickup Enquiry,After delivery of the product take responsibility of the items.,b27de8f6-cd18-4b2f-8652-eeed428f0016,,01/08/2023 06:30,01/08/2023 10:32,01-Aug-23,,,,,Denise Rodriguez,Scarlett Chen,John Smith,0-30,Morning
390cba2b-89d1-4a05-8dc5-9d815102d1c0,Inbound,Shopzilla Related,General Enquiry,Interaction was awesome but policy is very bad can't unblock my account pay later,242aa5e7-70e3-41f7-9bb4-0969bf67a2a9,,01/08/2023 14:56,01/08/2023 15:01,01-Aug-23,,,,,Daniel Davis,Madison Kim,John Smith,>90,Morning
4970ddcb-bbc1-41eb-8f0e-a6c1a72a118d,Inbound,Feedback,UnProfessional Behaviour,,fd3ea8f6-e9cb-4b91-87fd-ab99b717e184,,01/08/2023 18:31,01/08/2023 18:32,01-Aug-23,,,,,Tiffany Smith,Mia Patel,Emily Chen,61-90,Evening
4d81ba9e-d766-44f4-a326-7335e3e82417,Inbound,Order Related,Installation/demo,,a8065d3a-c27d-4f7a-b21a-808dfe62b9e0,,02/08/2023 09:12,02/08/2023 10:38,02-Aug-23,,,,,Dawn Whitaker,Austin Johnson,Michael Lee,0-30,Morning
86237b51-1108-4eed-8843-c1fe303af59b,Inbound,Returns,Reverse Pickup Enquiry,,fa83cafa-43ad-4809-ad4a-5f31aa52ec9a,,02/08/2023 16:18,02/08/2023 16:23,02-Aug-23,,,,,Mackenzie Scott MD,Emma Park,John Smith,31-60,Morning
c146c04b-88d5-4d96-8cb8-f8bb5d58492f,Outcall,Returns,Reverse Pickup Enquiry,,1049cbaa-c61a-49b9-8de0-e7f69b772aa8,,02/08/2023 19:34,02/08/2023 19:39,02-Aug-23,,,,,Brandon Goodwin,Ethan Tan,Michael Lee,>90,Evening
3a948fb2-1e60-4994-a264-75051acc42b2,Inbound,Order Related,Delayed,,3827f850-b11d-4e4c-be75-1572471619b8,16/07/2023 10:03,01/08/2023 10:02,01/08/2023 10:03,01-Aug-23,MADHUBANI,Furniture,7499.0,,Theresa Stewart,Madison Kim,John Smith,>90,Morning
35379f87-9aec-4243-99e0-484707a50e01,Inbound,Returns,Exchange / Replacement,,52795f61-041d-4db1-96ad-d1bb27cb3fa3,15/07/2023 22:03,01/08/2023 08:48,01/08/2023 11:15,01-Aug-23,GHAZIABAD,Mobile,47999.0,,Alexandra Reynolds,Zoe Yamamoto,John Smith,>90,Morning
a31d4218-7e34-402d-8311-cde1f4315750,Inbound,Returns,Reverse Pickup Enquiry,,c54a61a4-85d1-45b3-81b1-7f330ef948c3,13/07/2023 22:32,01/08/2023 17:01,01/08/2023 17:03,01-Aug-23,AMBAD,Electronics,199.0,,Zachary Simpson,Mia Patel,Emily Chen,61-90,Evening
5395b948-faf4-4512-a732-ae6a794b242a,Inbound,Shopzilla Related,General Enquiry,Reduce time,b88c83c4-0973-4ed6-b977-fd49229a5413,,02/08/2023 11:06,02/08/2023 11:10,02-Aug-23,,,,,Jennifer Lewis,Madison Kim,John Smith,>90,Morning
2f631d45-ad04-4493-a365-39da0921fb6c,Inbound,Refund Related,Refund Enquiry,,4ad3ee74-c720-47ed-9ff2-6c5a328e3222,,02/08/2023 14:57,02/08/2023 14:58,02-Aug-23,,,,,Amanda Benjamin,Amelia Tanaka,Emily Chen,>90,Morning
0e685e27-409c-4de9-a4b2-823569331685,Inbound,Cancellation,Not Needed,,a5943b6c-14e4-42cd-8f93-e7a279365797,22/07/2023 12:59,01/08/2023 15:57,01/08/2023 15:59,01-Aug-23,KHAMGAON,Mobile,32999.0,,Matthew Reynolds,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening
9d94e650-f2c5-450e-8d00-231945c2f997,Inbound,Returns,Fraudulent User,,45b45607-cdf9-4927-8225-67454cfcec26,18/07/2023 14:14,01/08/2023 15:43,01/08/2023 15:55,01-Aug-23,AMRAOTI,Home Appliences,31490.0,,William Hall,Isabella Wong,John Smith,>90,Morning
02c4fd51-961b-43fa-b0fb-417a0f08e832,Inbound,Order Related,Delayed,,e9d075dc-c413-42d9-b926-2f14c866d319,24/07/2023 20:09,01/08/2023 09:38,01/08/2023 09:42,01-Aug-23,SRIPERUMBUDUR,LifeStyle,3034.0,,Carol Reid,Evelyn Kimura,John Smith,0-30,Morning
b65f1951-e07e-4507-93bf-ef748803c30d,Inbound,Returns,Reverse Pickup Enquiry,,0fbf6e96-ed80-441a-bcc1-ed748ddf9d62,,02/08/2023 06:59,02/08/2023 11:45,02-Aug-23,,,,,Daniel Henderson,Noah Patel,Michael Lee,>90,Morning
7651bf25-29fc-4423-accc-e293dd4cbea8,Outcall,Product Queries,Product Specific Information,Kindly resolve all of your server related issues to help with real time data.,5975e4c4-20e2-458a-a81f-c67ba8537157,,02/08/2023 07:18,02/08/2023 07:22,02-Aug-23,,,,,Luis Bell,Austin Johnson,Michael Lee,0-30,Morning
b4c03bad-82dd-493e-84f1-ddb339528848,Inbound,Shopzilla Related,Shopzila Premium Related,,18412540-3a0d-42ab-af6d-1bcd70964747,,02/08/2023 08:26,02/08/2023 08:51,02-Aug-23,,,,,Kevin Walsh,Lily Chen,Michael Lee,>90,Morning
de401149-5e21-4389-abde-1939e16148be,Inbound,Returns,Reverse Pickup Enquiry,,6bc0cd62-9cb0-4878-ac06-ec102e89d57e,,02/08/2023 14:08,02/08/2023 14:15,02-Aug-23,,,,,Nathaniel Smith,Evelyn Kimura,John Smith,0-30,Morning
20484924-32ab-4172-ac8b-b721c4fc4522,Inbound,Feedback,UnProfessional Behaviour,,c3f201ae-8842-4ff8-bd56-099540af9b47,,02/08/2023 18:50,02/08/2023 22:40,02-Aug-23,,,,,Theresa Wilson,Emma Park,John Smith,31-60,Afternoon
4887d01d-25ad-494d-a3ba-6942dd24ed83,Inbound,Returns,Reverse Pickup Enquiry,Very good,b2a76d88-f6e8-4f35-bb0f-716f7bba4755,20/07/2023 18:07,02/08/2023 14:53,02/08/2023 21:08,02-Aug-23,BASTI,Books & General merchandise,440.0,,Jeffrey Ross,Isabella Wong,Emily Chen,>90,Afternoon
2388fef4-b71e-4912-b212-43ab7ed60b4e,Inbound,Returns,Reverse Pickup Enquiry,,8dbfe168-6aa3-4845-bea0-201f9ed6e245,,01/08/2023 16:32,01/08/2023 16:47,01-Aug-23,,,,,Ernest Harrington,Zoe Yamamoto,Emily Chen,>90,Afternoon
a9b7bb9f-56ad-475b-91ae-def6eed92541,Inbound,Order Related,Invoice request,Make it easy to reach to executive ,79e4ed71-6cd6-4d8f-a8e7-6a72e6c0a7e6,,02/08/2023 13:33,02/08/2023 13:36,02-Aug-23,,,,,Zachary Reyes,Madison Kim,John Smith,>90,Morning
40969db5-2e1d-4c46-b398-c566a3490009,Outcall,Order Related,Delayed,Excellent service ??,4c8a2373-0847-4577-baa1-39ce393fc013,19/07/2023 20:23,02/08/2023 09:50,02/08/2023 09:51,02-Aug-23,NALGONDA,Home Appliences,1808.0,,Sean Williams,Mason Gupta,Jennifer Nguyen,On Job Training,Morning
efe5ca44-a863-4040-aab3-16b43d7220aa,Inbound,Order Related,Order status enquiry,,3cde7088-19b3-4847-8989-ad740f0ca5fd,27/07/2023 08:23,01/08/2023 10:27,01/08/2023 10:27,01-Aug-23,BARMER,Electronics,699.0,,Mrs. Jennifer Stone,Dylan Kim,Michael Lee,>90,Morning
3f1acdb8-7414-445f-a8d1-553681d82201,Outcall,Returns,Reverse Pickup Enquiry,,ec0d2b81-a3e2-4969-9318-2c9c36f463d0,,01/08/2023 13:06,01/08/2023 13:08,01-Aug-23,,,,,Teresa George,Mason Gupta,Jennifer Nguyen,On Job Training,Morning
3a1b6fc5-df2b-46fd-8214-817473db18f9,Inbound,Returns,Reverse Pickup Enquiry,,425807b7-ed33-4ef8-b0da-9a7f59d694e6,,01/08/2023 19:25,01/08/2023 23:34,01-Aug-23,,,,,Brandy Shea,Carter Park,Michael Lee,>90,Evening
3b7b4dd5-f639-411d-a0d1-6fd581ba0d0a,Outcall,Returns,Reverse Pickup Enquiry,,466a9e36-80d6-46e8-a815-646a51cd1167,,02/08/2023 17:49,02/08/2023 17:51,02-Aug-23,,,,,Kim Barnes,Emma Park,Jennifer Nguyen,On Job Training,Evening
12330047-ebc8-40ab-8153-0d4bef8bee86,Inbound,Order Related,Delayed,,51032a5f-f6c8-4ffc-ac5e-df5381e15415,,02/08/2023 19:48,02/08/2023 19:52,02-Aug-23,,,,,Alan Cruz,Isabella Wong,Emily Chen,>90,Evening
cb8d0a4d-4c9c-4b21-88e9-42e8f16430a6,Inbound,Order Related,Delayed,,29f71532-7e1e-493f-9a1c-239d1e7f37ec,17/07/2023 03:55,01/08/2023 15:27,01/08/2023 16:24,01-Aug-23,HYDERABAD,LifeStyle,1094.0,,Trevor Villarreal,Elijah Yamaguchi,Michael Lee,31-60,Morning
b44ece7f-ccbb-4b71-8d79-cd607ddd6ea4,Email,Order Related,Delayed,,b12a1779-7214-4e55-b6c3-36d13bc4cfa3,26/07/2023 10:43,02/08/2023 09:56,02/08/2023 09:59,02-Aug-23,MADHUBANI,Home Appliences,1849.0,,Joseph Smith,William Park,John Smith,31-60,Morning
06d65c88-7872-4aba-9df5-44a0bae26fb9,Inbound,Order Related,Order status enquiry,,9bef6381-4cd9-45d5-9713-17c02734ec62,,01/08/2023 12:17,02/08/2023 08:20,02-Aug-23,,,,,Sharon Bullock,Scarlett Chen,John Smith,0-30,Morning
40d0f3be-ede9-40e9-bcaa-90b3e63e4227,Inbound,Feedback,UnProfessional Behaviour,,7e6560ca-767c-4ea7-97b9-d3479b599d28,,02/08/2023 19:50,02/08/2023 19:55,02-Aug-23,,,,,Stacy Singh,Aiden Patel,John Smith,>90,Morning
e3d46e00-5cca-43c1-b8b7-8cb2ab3d2abd,Inbound,Returns,Return request,poor customer service,a8507b0a-ceb3-406c-8ad0-d8f88db58b4a,,01/08/2023 19:04,01/08/2023 19:32,01-Aug-23,,,,,Lori Daugherty,Mia Patel,Emily Chen,61-90,Evening
fb31ba22-56e5-45d6-82ca-3aa1d3dde1c2,Inbound,Order Related,Order status enquiry,,425cf9a6-5d08-4608-b1c6-cf861da3e7a3,,02/08/2023 10:49,02/08/2023 10:50,02-Aug-23,,,,,Dylan Mercer,Zoe Yamamoto,William Kim,On Job Training,Morning
97673feb-9cb1-4014-ba46-b4df0fcbb29b,Inbound,Returns,Service Centres Related,,ced6206b-ca5f-4d64-8279-8a066c04785b,,02/08/2023 22:30,02/08/2023 22:34,02-Aug-23,,,,,James Williams,Brayden Wong,John Smith,>90,Evening
44310cde-83d6-4e1c-b9fa-d16699714e4b,Inbound,Cancellation,Not Needed,,60db7bad-7c5a-416f-a1de-cb72dcad6491,21/07/2023 22:55,01/08/2023 07:09,01/08/2023 07:09,01-Aug-23,CHARKHI DADRI,Books & General merchandise,324.0,,Kimberly Medina,Lily Chen,Michael Lee,>90,Morning
1c50e64b-6b94-493a-9f0d-a452e367a6f5,Inbound,Returns,Reverse Pickup Enquiry,,c0ed6f02-ab3c-44e4-9c57-dafd2e9ce1c7,,01/08/2023 20:31,01/08/2023 20:31,01-Aug-23,,,,,Christina Chavez,Carter Park,Michael Lee,>90,Evening
129e80c3-abfa-4666-848b-bb457babfd1c,Inbound,Refund Related,Refund Enquiry,,6e837286-1ea7-47c2-b8b1-11dbe1a077db,,02/08/2023 15:05,02/08/2023 15:08,02-Aug-23,,,,,Olivia Nguyen,Carter Park,Michael Lee,>90,Morning
7e6aa112-515e-48bd-9716-19452e9d90e5,Outcall,Order Related,Invoice request,Happy,95807588-96fc-44cb-aa40-c30d239630a0,,02/08/2023 18:55,02/08/2023 18:59,02-Aug-23,,,,,Richard Barber,Alexander Tanaka,Michael Lee,0-30,Evening
7d82bba5-6a29-4005-b1cd-d78fca4042d3,Inbound,Order Related,Delayed,,03790c4a-9203-4476-8656-7f5a6c6707e3,24/07/2023 17:48,02/08/2023 17:18,02/08/2023 17:19,02-Aug-23,TIRUPATI,Electronics,170.0,,Kelsey Garcia,Mia Yamamoto,Emily Chen,>90,Evening
b036e1c5-8c10-4c7a-9a54-200cd8970194,Inbound,Order Related,Delayed,,c884789e-7076-46db-bee9-d4a7d2e2be8c,28/07/2023 07:24,01/08/2023 15:53,01/08/2023 15:58,01-Aug-23,AURANGABAD,Mobile,14999.0,,Matthew Mendoza MD,William Park,John Smith,61-90,Evening
7fb1e739-3b0b-4814-8a6e-98ac96554221,Inbound,Order Related,Order status enquiry,,716ca871-4f0c-432c-858c-02ded0b358ae,31/07/2023 21:11,31/07/2023 21:49,01/08/2023 10:11,01-Aug-23,LUCKNOW,Books & General merchandise,220.0,,Mark Black,Sophia Sato,John Smith,>90,Afternoon
9a857ac7-03e4-4b53-9cac-095759205c5d,Inbound,Order Related,Delayed,,505a062a-d4cd-4bf3-8c98-6bf25fcb4462,,02/08/2023 19:05,02/08/2023 19:11,02-Aug-23,,,,,Jenna Larson,Emily Yamashita,John Smith,61-90,Evening
5da73647-2380-4232-b502-6026bc5e5e7c,Inbound,Shopzilla Related,General Enquiry,,4b4219df-6687-4718-a08f-a2b692e49659,,01/08/2023 23:22,01/08/2023 23:50,01-Aug-23,,,,,Kimberly Bryan,Emily Yamashita,Michael Lee,31-60,Morning
c7f1f115-7438-4feb-bbce-bf246554dfbe,Outcall,Order Related,Order status enquiry,Very good working ,da7b0997-b9b8-4073-b554-9c14e89bb001,,02/08/2023 08:07,02/08/2023 08:07,02-Aug-23,,,,,Juan Moore,Mason Gupta,Jennifer Nguyen,On Job Training,Morning
53e61e53-5c21-449a-86f1-006a4f11dd6c,Inbound,Returns,Reverse Pickup Enquiry,Make calling more accessible and easily approachable,35f2680d-9b66-4b9a-8586-e79183a16f38,,02/08/2023 09:11,02/08/2023 09:15,02-Aug-23,,,,,Heidi Blackwell,Noah Patel,Michael Lee,>90,Morning
f3272c56-6041-4c92-8be9-b61ab109bbbd,Inbound,Returns,Reverse Pickup Enquiry,Everything is ok ??,5b37d6f4-edc0-4299-a7ef-83c7d45e7142,,02/08/2023 17:31,02/08/2023 18:01,02-Aug-23,,,,,William Brown,Madison Kim,John Smith,>90,Morning
84508f03-c2fb-4f38-ad34-a0cc060fbbb9,Outcall,Payments related,Online Payment Issues,peoblem not solve,f85c53ab-3021-4c84-b53f-2d17898421d1,,01/08/2023 23:11,02/08/2023 08:19,02-Aug-23,,,,,Michael Stevens,Jacob Sato,Emily Chen,0-30,Evening
3fb882e9-136c-4969-94a5-b9733d80dd11,Inbound,Returns,Return request,,d20efa31-7d9d-4dfe-80d6-fe41006e42dc,,01/08/2023 12:16,01/08/2023 13:09,01-Aug-23,,,,,Erica Harris,Carter Park,Michael Lee,31-60,Morning
44702c45-e2ce-4c41-b76f-e62d38cad0c9,Inbound,Order Related,Installation/demo,,0b1daefd-a300-4fc5-a902-16fd62c5e2c9,,01/08/2023 14:56,01/08/2023 15:41,01-Aug-23,,,,,Evan Ramsey,Ethan Tan,John Smith,>90,Morning
15a35a50-0fc7-4e30-848f-3803e9fd77f6,Inbound,Order Related,General Enquiry,,3bd717c1-23ad-4dbe-852f-0df30b6b4424,,02/08/2023 10:27,02/08/2023 11:04,02-Aug-23,,,,,Michael Cooper,Ethan Nakamura,Emily Chen,0-30,Evening
c6720dcc-127e-4326-8761-b1f07d4b58b6,Outcall,Returns,Technician Visit,,d3904c3f-dcbf-48db-8cb7-ced4f4ec8dc9,,02/08/2023 13:50,02/08/2023 13:52,02-Aug-23,,,,,Brandon Frost,Carter Park,Michael Lee,>90,Morning
bbf84fbd-f082-4e64-9a49-0c5abd58ed6c,Outcall,Order Related,Delayed,,50ded6e5-0962-4235-b90e-97f671a3c323,26/07/2023 01:03,01/08/2023 17:26,01/08/2023 17:38,01-Aug-23,MUMBAI,LifeStyle,1511.0,,Sara Campbell,Logan Lee,Emily Chen,61-90,Evening
9e6f405c-6fc5-42df-90ff-d2ea6d85767a,Inbound,Order Related,Delayed,Over all very good ,05f1c9fe-7107-4e9a-a92f-b73fc989600d,29/07/2023 00:35,01/08/2023 21:05,01/08/2023 21:05,01-Aug-23,KOLKATA,Books & General merchandise,156.0,,Kevin Lane,Olivia Wang,John Smith,>90,Evening
70396492-af67-4b5f-a661-23927170ccad,Outcall,Returns,Damaged,Very good ,52ed517c-d432-4f36-9b7f-3399df84f22b,29/07/2023 22:22,31/07/2023 19:36,01/08/2023 08:40,01-Aug-23,NEW DELHI,Books & General merchandise,70.0,,Michael Dunlap,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening
42ef81b5-5bb6-41b6-9742-2f625c780b51,Inbound,Feedback,UnProfessional Behaviour,,907751a6-d47c-44be-a44e-47fd336cd62f,,01/08/2023 10:30,01/08/2023 10:33,01-Aug-23,,,,,Alexandra Davis,Mason Gupta,Jennifer Nguyen,On Job Training,Morning
c7c42ad0-9616-4bde-90ca-8554f1ac788c,Inbound,Returns,Return request,,49211d8f-1d06-41fd-a378-aa84fcd89048,,02/08/2023 13:21,02/08/2023 13:23,02-Aug-23,,,,,Kevin Cook,Mia Patel,John Smith,>90,Morning
903f10eb-f413-423e-9ba7-45b797a6afc1,Inbound,Order Related,Invoice request,,9aaf52a8-8f6b-495a-b3f7-daeb34865eb1,,01/08/2023 11:29,01/08/2023 11:38,01-Aug-23,,,,,Edward Moreno,Mia Patel,John Smith,>90,Morning
8dd5d801-618c-4d1a-8aa7-a238bc303948,Outcall,Returns,Reverse Pickup Enquiry,,08b0d8fd-33c1-42cf-be20-7530500c2b79,,02/08/2023 06:33,02/08/2023 06:35,02-Aug-23,,,,,Nathan Jones,Ethan Tan,John Smith,>90,Morning
3fc8fde1-cf7d-4d13-909d-8b5db705a11a,Inbound,Returns,Reverse Pickup Enquiry,,473f4cb1-4983-4316-ac67-d0e24f7d067d,17/07/2023 17:54,01/08/2023 15:24,01/08/2023 15:45,01-Aug-23,BHOPAL,Home Appliences,3580.0,,Dennis Campbell,Harper Wong,William Kim,On Job Training,Evening
933abc76-8058-4561-8dc8-087ae1153458,Inbound,Returns,Reverse Pickup Enquiry,,0dbe6d1f-f99f-451b-a1b0-d971a35b5b70,23/07/2023 14:05,29/07/2023 15:59,01/08/2023 08:25,01-Aug-23,KATIHAR,LifeStyle,199.0,,Rachel Smith,Alexander Tanaka,Michael Lee,0-30,Evening
0e1bea95-ee41-448b-a426-81c26bcd86e6,Inbound,Returns,Return request,,a383f165-62c1-4aee-9a69-55c35b309979,,01/08/2023 17:15,01/08/2023 17:22,01-Aug-23,,,,,Brandy Baker,Elijah Yamaguchi,Emily Chen,61-90,Evening
b6f71cec-c47d-441f-bf52-c15138b00e6d,Outcall,Refund Related,Refund Related Issues,,6f10f565-5883-455f-9088-d8fb95d489cc,,02/08/2023 08:40,02/08/2023 17:56,02-Aug-23,,,,,Heather Baker,Mason Gupta,Jennifer Nguyen,On Job Training,Morning
1198e403-5749-4a5c-b46a-32793f9bbf56,Inbound,Returns,Reverse Pickup Enquiry,,aace50ca-85da-489e-ae44-8e9a04cf66ba,,02/08/2023 10:32,02/08/2023 10:37,02-Aug-23,,,,,Erica Harris,Carter Park,Michael Lee,31-60,Morning
bdd0a05d-4bcc-48e9-956a-fe7cabaefb36,Inbound,Returns,Missing,,48135c39-4322-496c-b4f6-7131e7c448f8,,02/08/2023 16:17,02/08/2023 16:21,02-Aug-23,,,,,Brandy Foley,Ethan Nakamura,Emily Chen,0-30,Evening
08cc0c94-6f51-4938-aa7d-79a62cded1c7,Inbound,Returns,Fraudulent User,,91b5ee8f-9a71-40e7-902e-26a6db789ff7,,02/08/2023 17:30,02/08/2023 17:31,02-Aug-23,,,,,Alan Cruz,Isabella Wong,Emily Chen,>90,Evening
41365dfd-b6ba-4f72-9592-ebbf6d131cee,Inbound,Returns,Return request,,a1fb9cb4-854e-415c-8773-67f0dc1222dc,,02/08/2023 18:56,02/08/2023 23:27,02-Aug-23,,,,,Mark Black,Sophia Sato,John Smith,>90,Afternoon
52fc15b7-7ad3-4e35-b08c-627b1df157a1,Inbound,Order Related,Order status enquiry,Very good nice bro ,0b53d3eb-2561-4e22-b61d-d4e93f94b34d,,01/08/2023 16:37,01/08/2023 16:40,01-Aug-23,,,,,Sheena Williams,Logan Lee,Emily Chen,0-30,Evening
6b86426b-4b14-4f37-aa6a-07953b88c759,Inbound,Returns,Fraudulent User,,7fb5d87d-3845-4caa-b1d5-ffec599d30d5,,02/08/2023 17:20,02/08/2023 17:25,02-Aug-23,,,,,Lisa Wilson,Isabella Wong,Emily Chen,>90,Afternoon
a6c92131-e830-4810-9d4e-4b495407ab9b,Inbound,Returns,Reverse Pickup Enquiry,,a8986fd9-cd83-4410-882a-d4adde3354f0,,01/08/2023 17:30,01/08/2023 17:31,01-Aug-23,,,,,Courtney Richardson,Logan Lee,Emily Chen,61-90,Evening
2c2ae1d0-b9e3-44ce-837c-91760336f985,Inbound,Order Related,Installation/demo,,c8eb9df2-bb52-4462-a1f4-c4974daf89c1,,02/08/2023 07:33,02/08/2023 07:35,02-Aug-23,,,,,Nicole Cummings,Jackson Park,John Smith,>90,Morning
d8345b2a-2cd5-4804-9c2a-893cc521e370,Email,Refund Related,Refund Enquiry,Good support  ,8feaab50-ae61-4cd2-8099-e4364261455e,,02/08/2023 12:38,02/08/2023 13:12,02-Aug-23,,,,,Jose Jordan,Olivia Suzuki,John Smith,31-60,Morning
